ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
rno04390,Hippo signaling pathway,99/3974,158/8998,1.8432569647990383e-6,3.2751013799964195e-5,1.7536289713397318e-5,85272/300289/83721/287357/315196/315648/64558/100360552/81822/140581/282582/252833/29753/24205/308068/246255/114850/25317/85265/252835/117281/116466/56010/25577/25554/56011/360920/84353/64462/24882/117256/117104/315294/317673/64033/64512/308582/25296/58868/363913/305922/81516/24881/25587/140590/64032/58919/84426/363140/287876/295062/679869/24668/25744/297357/84006/81507/307505/257646/25576/114487/364952/499593/50554/24673/24577/25252/312451/362279/303251/25193/303181/83502/24617/25671/60371/305025/29495/303811/316101/29373/161452/25261/307237/54265/305251/314259/304729/25578/294299/64566/304825/81918/299116/309684/362675/24177/78971/299611,99
rno05222,Small cell lung cancer,63/3974,92/8998,1.943914856860903e-6,3.2751013799964195e-5,1.7536289713397318e-5,362788/296456/24708/311786/290905/366508/84351/116502/114483/399489/685269/24185/299626/24706/25112/307582/25493/362817/192362/63879/50557/170911/360606/362485/171525/291105/25614/58919/25271/498709/363265/114851/25513/25473/24224/24887/24577/25661/78963/29527/60371/306628/117036/24511/25729/24888/311862/60661/24842/83574/170921/29741/58918/100362121/309165/305078/361801/60398/684173/291005/78971/309361/687813,63
rno04144,Endocytosis,159/3974,274/8998,1.98777829421748e-6,3.2751013799964195e-5,1.7536289713397318e-5,288666/362162/25151/361787/414784/414788/306380/83709/25479/685244/25267/84357/297518/25751/65218/289820/288669/360725/54227/314641/360521/288779/25114/311030/307500/117028/681059/59075/298584/360620/117273/83805/500906/192204/117538/171381/362118/171565/500985/296380/140940/691149/59077/362814/171136/362298/309376/315713/192249/25372/311024/81637/312502/365865/296710/314764/79434/308578/83800/360854/79121/300472/81732/309451/79128/361617/117277/25096/81760/313772/364419/301511/79119/690516/282834/293154/59076/297930/313477/54241/312915/679886/288659/311567/313409/303337/297995/684097/290635/171574/287873/84006/307833/24329/501083/81830/305367/25404/365024/362279/362738/498650/363478/361314/259242/686590/25238/116691/362300/314961/362919/316611/292640/363720/287645/363425/246772/246324/308003/299707/361708/60460/291553/292925/300052/25022/361846/500564/117029/116561/406194/171049/361512/84471/307237/619382/29324/116743/363487/24750/690777/246310/311785/293692/116692/360605/292699/361120/499508/25532/29385/81918/300791/64516/60628/292156/309419/24472/296121,159
rno04550,Signaling pathways regulating pluripotency of stem cells,89/3974,142/8998,5.948627984023475e-6,9.355569465782373e-5,5.009370933914505e-5,25646/83721/287357/299210/307829/25431/309457/83711/315196/366508/64558/100360552/294503/282582/25114/287662/24185/64444/81649/116590/25196/24205/288151/25205/24482/114850/681178/25125/116466/85435/303491/81504/689883/307151/84353/24882/24525/59328/315294/306571/60584/170911/64512/245921/81680/25296/59112/58868/363913/681740/353305/114208/24881/25587/291023/140590/84426/81507/25513/686117/79558/25509/114487/499593/50554/24577/29410/29263/303251/303181/312398/79114/25671/303811/84598/83618/25022/414065/29741/25261/170851/312480/293847/64566/24514/299766/294562/64549/299611,89
rno01230,Biosynthesis of amino acids,54/3974,78/8998,6.2807205157100455e-6,9.448388254068155e-5,5.059070072150883e-5,25721/171347/25630/29562/64524/24957/24383/114096/29592/688286/25611/293820/65152/290685/362383/25612/24190/64203/24642/24644/170587/683630/361596/24959/24479/24962/307759/25698/79250/24401/25331/50655/497840/60416/304429/25044/24334/300981/29215/29221/316265/94173/25104/303563/24651/300035/298954/83688/689374/24250/24616/361755/287877/24191,54
rno05231,Choline metabolism in cancer,65/3974,98/8998,7.276161806137845e-6,1.0405453942571745e-4,5.5715238633788475e-5,24790/366508/25267/314641/85426/361696/29560/100361138/24855/24185/140544/296091/25272/56718/116590/314322/81504/361076/365865/691907/24525/29504/24629/286936/79429/170911/25096/83840/60445/29194/116554/24516/313845/81821/362219/192270/81745/25513/24329/24904/64037/54248/25738/368088/24628/317371/29622/295417/85254/24681/363024/29741/365962/24653/25514/170851/688705/25313/85384/29726/29367/362866/309419/140866/363875,65
rno00562,Inositol phosphate metabolism,51/3974,73/8998,7.518391577002706e-6,1.0405453942571745e-4,5.5715238633788475e-5,116723/366508/310463/25031/314641/305482/81708/24654/289021/140693/361632/312634/171458/287745/365865/140607/50557/170911/317576/298947/309855/365382/81677/54259/114089/171088/316457/308451/54260/313756/25738/116699/305419/81747/114633/65038/116482/65052/288762/114554/252899/282636/309008/85240/287533/192260/500709/497197/315422/309419/290651,51
rno04934,Cushing syndrome,97/3974,158/8998,8.385909530476523e-6,1.1159710375172604e-4,5.975384928598656e-5,406169/25289/24790/24708/25242/83721/287357/81636/315606/171337/315196/29417/64558/100360552/100362634/25031/114483/25643/282582/24654/399489/29553/116590/24470/81666/24205/114850/294930/362817/682930/116466/25690/314638/362165/84420/84353/24882/25679/315294/81648/64512/500131/25262/58868/363913/362485/56827/291105/295347/81662/25469/24881/81647/25686/58919/170899/84426/114851/679869/64455/29680/114487/24329/29717/312451/303251/25400/303181/29716/83826/24298/171140/25729/304947/361653/25073/303811/114862/24179/81678/79240/161452/170851/81638/29632/682974/54238/362093/304496/85240/24245/58959/64566/24180/282839/299611/296121,97
rno04810,Regulation of actin cytoskeleton,136/3974,234/8998,9.709983192062795e-6,1.2443163646124914e-4,6.662600552838409e-5,296456/65172/81531/83709/364786/116723/366508/315744/25267/297518/25482/303342/289820/311450/288669/54227/314641/81822/24505/25114/499076/288057/685269/501831/64363/24185/308995/361568/25229/29348/117273/83805/116590/685004/24205/363509/315655/25537/25317/311144/305679/362298/60663/81521/117542/286928/29431/360820/365396/117558/170582/311061/365865/296710/140607/24525/24629/367072/360854/315348/79429/100911165/170911/24782/81732/360606/315346/100360623/301511/25614/313845/296078/64303/365355/303634/287876/24668/25414/25513/24329/302378/25661/116744/295378/316457/114120/305938/79114/308572/292756/117183/501203/25087/24628/24511/81008/296654/306400/83577/313421/25022/679934/116499/170921/29251/29741/170579/25118/170851/25313/85384/296313/298288/117512/310621/308666/500317/58823/290396/24506/29349/81509/66017/309684/170633/361598/25439/289759/362800/24559/60628/298975/309419/299611/25724/363875,136
rno05226,Gastric cancer,93/3974,151/8998,1.061418703567146e-5,1.311610255122259e-4,7.02292074540668e-5,24708/83721/287357/315196/366508/293649/64558/100360552/116502/361696/282582/312781/399489/64363/24185/299626/24706/25112/29348/56718/116590/24205/114850/25317/362817/116466/81504/679845/314612/170582/84353/24882/361388/24525/315294/170911/64512/83840/58868/363913/362485/171525/291105/313845/679110/24881/58919/84426/25271/114851/679869/297357/25513/307505/24224/114487/24329/24887/50554/24577/85385/66019/312451/303251/303181/83502/24646/25729/303811/24446/24842/113927/25022/114858/83574/29499/116499/161452/29741/100362121/81679/170579/170851/25313/85384/361801/24553/64566/29349/66017/170633/291005/299611,93
rno04931,Insulin resistance,71/3974,110/8998,1.1916572270388775e-5,1.4217703467429366e-4,7.612764862389926e-5,25756/360518/83516/304479/366508/362102/297417/84351/361696/310615/24505/689995/24185/25739/25272/56718/25139/25493/311839/64562/24954/85420/25125/25520/94172/314638/362165/360631/25622/50557/170911/500131/83840/116554/78975/309513/81745/303565/690987/26295/24668/25513/192280/170538/291567/171078/291582/64035/25625/25634/24697/360406/117269/154968/24179/83803/25467/691447/29741/29184/24498/501560/79111/24835/317203/246273/24701/25757/309165/24506/362282,71
rno05165,Human papillomavirus infection,195/3974,353/8998,1.3164728999439368e-5,1.5183320779353404e-4,8.129797557548521e-5,362788/296456/24708/83721/287357/361787/414784/414788/290905/313575/364786/315196/366508/315648/315744/361821/64558/252921/100360552/29195/25630/84351/116502/361696/140581/114483/282582/304913/84352/399489/24855/79225/685269/297932/25385/24185/117596/24477/56718/307582/116590/362584/685004/24205/297893/679028/246255/114850/313658/362817/311144/192362/117281/170915/116466/81758/81504/361585/360820/29757/314638/311061/362165/170905/84353/309179/24882/24525/117256/117104/363193/24629/315294/50557/64033/170911/64512/155430/170667/360606/500131/83840/58868/84023/363122/60445/363913/362485/315346/25496/25614/367313/313845/24881/299147/299827/58919/445442/84426/362414/363265/114851/100361294/679869/84006/25513/25473/362285/288774/298103/114487/24329/24887/305104/297797/56761/24673/25661/25252/312451/64628/29492/362279/315119/303251/24718/363328/25193/303181/83615/24508/681309/292892/64044/29527/25625/306628/117036/24511/25729/81008/303101/303811/29146/680991/311862/24842/113927/305896/84598/680111/116669/155437/170921/246097/689030/406194/29741/116455/316626/307237/54265/314259/297566/299971/25118/170851/29220/24835/117535/25353/25313/85384/24750/29192/309165/500261/305078/298210/64566/363984/29577/294337/25124/299159/81918/300711/313166/29567/295052/362800/84577/309361/299611/25724,195
rno04080,Neuroactive ligand-receptor interaction,213/3974,390/8998,1.4587188638754009e-5,1.6281184738738347e-4,8.717640748457403e-5,58812/171158/25051/50672/29190/102552838/25689/25456/50577/170704/24412/25075/29628/25369/29335/24410/171131/361940/25108/24414/25505/24831/300018/29629/25103/29358/25229/81721/297795/25590/83567/114115/29707/24684/29694/50592/29256/25706/114098/25101/362133/24448/171044/54239/29237/25516/260319/24473/24174/24316/317219/25029/24419/29733/25605/63889/498475/25248/81648/29180/24397/60590/24166/81658/24416/24406/25608/54240/25298/171101/25026/84023/24415/310444/24947/24807/29597/81672/24925/24323/116506/29705/310327/24952/25041/25187/24413/25342/24408/100361465/24326/25107/302378/84022/29709/24418/79247/116744/24922/29316/499194/25569/294807/298521/114215/25450/24613/24407/367315/24167/63843/366274/24476/140675/25195/25645/29708/25601/25087/292661/24677/679564/24324/85268/296867/260430/83518/65032/24417/24929/192258/83810/29659/113995/29695/117264/116677/303330/81812/24179/171108/25340/65024/114211/499149/29290/306792/24604/25321/29251/24808/81657/100909648/366668/29141/24241/60448/24176/25235/29636/25153/24816/78964/63887/24261/81638/64574/24953/497196/25447/65187/29446/57302/25324/25570/25593/81752/25323/64636/170945/366270/25302/24411/29191/24889/58959/140674/681021/315074/100360071/24659/24797/29595/81509/81918/24175/59301/66025/24536/25439/299757/29412/25360/81668/25354/113959/25653/24180/66024/282839/116700/25723/25635,213
rno04141,Protein processing in endoplasmic reticulum,101/3974,168/8998,1.9799262485625816e-5,2.1407952562582915e-4,1.1462730912730736e-4,406169/362912/689593/29144/407784/311786/363160/312903/78947/287276/291673/116502/294331/287155/116666/361831/29702/499579/64202/192275/25272/289754/361367/308905/685859/140639/360967/84026/304962/287275/314352/364755/317396/362891/294513/311483/60331/116554/297504/289085/499157/685144/29468/100910823/156117/362625/309858/293721/361842/81784/363855/294862/24224/24887/25617/298012/366567/361273/362859/690038/25596/64701/192235/299331/361712/171129/100362805/100360412/360734/499751/300445/116598/295690/85273/295319/60460/29154/365057/83725/302705/295461/116643/689537/286906/25420/288444/286900/29153/79130/294993/298068/58817/313648/361014/361091/298652/309433/290802/298689/24472/84478,101
rno05205,Proteoglycans in cancer,121/3974,207/8998,2.056849048503157e-5,2.1565750629760373e-4,1.1547222728438776e-4,24483/296456/287357/25236/315196/366508/64558/100360552/25482/361696/29560/81822/293860/282582/84352/499076/64363/25385/24185/361568/303991/56718/81649/117273/83805/116590/315655/500985/25537/24482/114850/24771/25125/81521/29431/116466/81504/360820/84353/25622/24882/361388/24525/25679/25216/315294/367072/170911/24782/64512/314436/83840/25262/58868/363913/315346/25615/85489/314850/25614/313845/287765/24881/362332/361833/58919/445442/365355/84426/81745/287876/114851/24668/288077/25513/114487/25406/24329/300253/84399/24577/25661/25358/25404/295378/25400/25433/303181/79114/64031/25738/171140/363425/24511/24446/24842/24681/114633/81678/29499/170921/414065/246097/29741/81682/170851/24835/25273/85384/24245/24553/64566/25697/161476/81687/59323/361598/60465/368128/363875/306204,121
